Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.040;-;-;1.040;-;-
Wählende;516;49,6 %;-;516;49,6 %;-
Ungültige Stimmen;5;1,0 %;-;4;0,8 %;-
Gültige Stimmen;511;99,0 %;-;512;99,2 %;-
SPD;119;23,3 %;-;154;30,1 %;-
AfD;152;29,7 %;-;144;28,1 %;-
CDU;72;14,1 %;-;70;13,7 %;-
GRÜNE/B 90;14;2,7 %;-;19;3,7 %;-
DIE LINKE;41;8,0 %;-;26;5,1 %;-
BVB / FREIE WÄHLER;101;19,8 %;-;19;3,7 %;-
FDP;1;0,2 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;8;1,6 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;65;12,7 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;3;0,6 %;-
dieBasis;1;0,2 %;-;-;-;-
EB Link;10;2,0 %;-;-;-;-
