Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.041;-;-;1.041;-;-
Wählende;542;52,1 %;+35;542.0;52,1 %;+35
Ungültige Stimmen;6;1,1 %;-05;3.0;0,6 %;-09
Gültige Stimmen;536;98,9 %;+05;539.0;99,4 %;+09
SPD;180;33,6 %;+113;160.0;29,7 %;+35
AfD;201;37,5 %;+158;181.0;33,6 %;+103
CDU;84;15,7 %;-40;44.0;8,2 %;-87
GRÜNE/B 90;5;0,9 %;-96;20.0;3,7 %;-58
DIE LINKE;32;6,0 %;-73;16.0;3,0 %;-65
BVB / FREIE WÄHLER;28;5,2 %;+01;6.0;1,1 %;-32
FDP;5;0,9 %;-36;5.0;0,9 %;-38
Tierschutzpartei;-;-;-;11.0;2,0 %;-13
Plus;-;-;-;6.0;1,1 %;-09
BSW;-;-;-;85.0;15,8 %;+158
III. Weg;-;-;-;1.0;0,2 %;+02
DKP;1;0,2 %;+02;0.0;0,0 %;00
DLW;-;-;-;4.0;0,7 %;+07
WU;-;-;-;0.0;0,0 %;00
