Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;272;-;-;272;-;-
Wählende;155;57,0 %;-;155;57,0 %;-
Ungültige Stimmen;6;3,9 %;-;2;1,3 %;-
Gültige Stimmen;149;96,1 %;-;153;98,7 %;-
SPD;36;24,2 %;-;35;22,9 %;-
AfD;79;53,0 %;-;74;48,4 %;-
CDU;19;12,8 %;-;9;5,9 %;-
GRÜNE/B 90;1;0,7 %;-;7;4,6 %;-
DIE LINKE;4;2,7 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;3;2,0 %;-;0;0,0 %;-
FDP;4;2,7 %;-;2;1,3 %;-
Tierschutzpartei;3;2,0 %;-;3;2,0 %;-
Plus;-;-;-;1;0,7 %;-
BSW;-;-;-;18;11,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;1;0,7 %;-
