Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;752;-;-;752;-;-
Ungültige Stimmen;7;0,9 %;+04;1;0,1 %;-01
Gültige Stimmen;745;99,1 %;-04;751;99,9 %;+01
SPD;258;34,6 %;+109;175;23,3 %;+06
AfD;200;26,8 %;+113;163;21,7 %;+73
CDU;145;19,5 %;-41;126;16,8 %;-56
GRÜNE/B 90;19;2,6 %;-83;41;5,5 %;-74
DIE LINKE;52;7,0 %;-65;27;3,6 %;-95
BVB / FREIE WÄHLER;58;7,8 %;-15;20;2,7 %;-43
FDP;10;1,3 %;-23;1;0,1 %;-30
Tierschutzpartei;-;-;-;17;2,3 %;-01
Plus;-;-;-;6;0,8 %;-07
BSW;-;-;-;169;22,5 %;+225
III. Weg;3;0,4 %;+04;1;0,1 %;+01
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,4 %;+04
WU;-;-;-;2;0,3 %;+03
