Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;218;-;-;218;-;-
Wählende;153;70,2 %;+202;153;70,2 %;+202
Ungültige Stimmen;1;0,7 %;-05;1;0,7 %;-05
Gültige Stimmen;152;99,3 %;+05;152;99,3 %;+05
SPD;52;34,2 %;+102;48;31,6 %;+35
AfD;56;36,8 %;+108;53;34,9 %;+83
CDU;19;12,5 %;-62;16;10,5 %;-61
GRÜNE/B 90;0;0,0 %;-61;2;1,3 %;-42
DIE LINKE;9;5,9 %;-116;3;2,0 %;-100
BVB / FREIE WÄHLER;5;3,3 %;-09;2;1,3 %;-19
FDP;1;0,7 %;-27;1;0,7 %;-30
Tierschutzpartei;6;3,9 %;+39;4;2,6 %;+00
Plus;-;-;-;0;0,0 %;-16
BSW;-;-;-;17;11,2 %;+112
III. Weg;-;-;-;1;0,7 %;+07
DKP;-;-;-;0;0,0 %;00
DLW;4;2,6 %;+26;4;2,6 %;+26
WU;-;-;-;1;0,7 %;+07
