Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;774;-;-;774;-;-
Wählende;388;50,1 %;-;388;50,1 %;-
Ungültige Stimmen;5;1,3 %;-;3;0,8 %;-
Gültige Stimmen;383;98,7 %;-;385;99,2 %;-
SPD;127;33,2 %;-;108;28,1 %;-
AfD;154;40,2 %;-;146;37,9 %;-
CDU;51;13,3 %;-;29;7,5 %;-
GRÜNE/B 90;11;2,9 %;-;25;6,5 %;-
DIE LINKE;12;3,1 %;-;6;1,6 %;-
BVB / FREIE WÄHLER;21;5,5 %;-;13;3,4 %;-
FDP;2;0,5 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;4;1,0 %;-
Plus;4;1,0 %;-;3;0,8 %;-
BSW;-;-;-;49;12,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;1;0,3 %;-;-;-;-
