Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;230;-;-;230;-;-
Wählende;172;74,8 %;-;172;74,8 %;-
Ungültige Stimmen;8;4,7 %;-;4;2,3 %;-
Gültige Stimmen;164;95,3 %;-;168;97,7 %;-
SPD;69;42,1 %;-;55;32,7 %;-
AfD;42;25,6 %;-;43;25,6 %;-
CDU;32;19,5 %;-;23;13,7 %;-
GRÜNE/B 90;1;0,6 %;-;8;4,8 %;-
DIE LINKE;7;4,3 %;-;5;3,0 %;-
BVB / FREIE WÄHLER;12;7,3 %;-;6;3,6 %;-
FDP;1;0,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;2;1,2 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;18;10,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;6;3,6 %;-
WU;-;-;-;0;0,0 %;-
