Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.747;-;-;1.747;-;-
Wählende;783;44,8 %;-;783;44,8 %;-
Ungültige Stimmen;6;0,8 %;-;7;0,9 %;-
Gültige Stimmen;777;99,2 %;-;776;99,1 %;-
SPD;330;42,5 %;-;276;35,6 %;-
AfD;245;31,5 %;-;228;29,4 %;-
CDU;97;12,5 %;-;56;7,2 %;-
GRÜNE/B 90;16;2,1 %;-;47;6,1 %;-
DIE LINKE;33;4,2 %;-;42;5,4 %;-
BVB / FREIE WÄHLER;16;2,1 %;-;2;0,3 %;-
FDP;12;1,5 %;-;4;0,5 %;-
Tierschutzpartei;-;-;-;17;2,2 %;-
Plus;13;1,7 %;-;7;0,9 %;-
BSW;-;-;-;95;12,2 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;3;0,4 %;-;0;0,0 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;0;0,0 %;-
Demokraten BB;12;1,5 %;-;-;-;-
