Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;742;-;-;742;-;-
Wählende;430;58,0 %;-;430;58,0 %;-
Ungültige Stimmen;9;2,1 %;-;6;1,4 %;-
Gültige Stimmen;421;97,9 %;-;424;98,6 %;-
SPD;137;32,5 %;-;122;28,8 %;-
AfD;171;40,6 %;-;171;40,3 %;-
CDU;76;18,1 %;-;44;10,4 %;-
GRÜNE/B 90;6;1,4 %;-;15;3,5 %;-
DIE LINKE;11;2,6 %;-;6;1,4 %;-
BVB / FREIE WÄHLER;18;4,3 %;-;13;3,1 %;-
FDP;2;0,5 %;-;7;1,7 %;-
Tierschutzpartei;-;-;-;5;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;35;8,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;5;1,2 %;-
WU;-;-;-;1;0,2 %;-
