Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;332;-;-;332;-;-
Wählende;194;58,4 %;-;194;58,4 %;-
Ungültige Stimmen;4;2,1 %;-;4;2,1 %;-
Gültige Stimmen;190;97,9 %;-;190;97,9 %;-
SPD;60;31,6 %;-;51;26,8 %;-
AfD;92;48,4 %;-;89;46,8 %;-
CDU;26;13,7 %;-;24;12,6 %;-
GRÜNE/B 90;2;1,1 %;-;4;2,1 %;-
DIE LINKE;5;2,6 %;-;5;2,6 %;-
BVB / FREIE WÄHLER;2;1,1 %;-;2;1,1 %;-
FDP;2;1,1 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;7,4 %;-
III. Weg;1;0,5 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
