Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.000;-;-;1.0;-;-
Wählende;421;42,1 %;-;421.0;42,1 %;-
Ungültige Stimmen;2;0,5 %;-;3.0;0,7 %;-
Gültige Stimmen;419;99,5 %;-;418.0;99,3 %;-
SPD;126;30,1 %;-;118.0;28,2 %;-
AfD;173;41,3 %;-;156.0;37,3 %;-
CDU;69;16,5 %;-;48.0;11,5 %;-
GRÜNE/B 90;12;2,9 %;-;8.0;1,9 %;-
DIE LINKE;17;4,1 %;-;9.0;2,2 %;-
BVB / FREIE WÄHLER;16;3,8 %;-;9.0;2,2 %;-
FDP;0;0,0 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;7.0;1,7 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;58.0;13,9 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;6;1,4 %;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
