Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;484;-;-;484;-;-
Wählende;271;56,0 %;-;271;56,0 %;-
Ungültige Stimmen;3;1,1 %;-;4;1,5 %;-
Gültige Stimmen;268;98,9 %;-;267;98,5 %;-
SPD;50;18,7 %;-;53;19,9 %;-
AfD;140;52,2 %;-;134;50,2 %;-
CDU;45;16,8 %;-;22;8,2 %;-
GRÜNE/B 90;2;0,7 %;-;1;0,4 %;-
DIE LINKE;8;3,0 %;-;6;2,2 %;-
BVB / FREIE WÄHLER;20;7,5 %;-;6;2,2 %;-
FDP;3;1,1 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;36;13,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;3;1,1 %;-
