Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;761;-;-;761;-;-
Wählende;464;61,0 %;+68;464;61,0 %;+68
Ungültige Stimmen;5;1,1 %;-01;4;0,9 %;+01
Gültige Stimmen;459;98,9 %;+01;460;99,1 %;-01
SPD;157;34,2 %;+59;140;30,4 %;+25
AfD;183;39,9 %;+170;168;36,5 %;+130
CDU;63;13,7 %;-43;45;9,8 %;-57
GRÜNE/B 90;3;0,7 %;-67;7;1,5 %;-34
DIE LINKE;26;5,7 %;-86;17;3,7 %;-127
BVB / FREIE WÄHLER;18;3,9 %;-17;7;1,5 %;-36
FDP;8;1,7 %;-17;8;1,7 %;-17
Tierschutzpartei;-;-;-;3;0,7 %;-11
Plus;-;-;-;2;0,4 %;-10
BSW;-;-;-;61;13,3 %;+133
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;1;0,2 %;+02;1;0,2 %;+02
WU;-;-;-;1;0,2 %;+02
