Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;224;-;-;224;-;-
Wählende;130;58,0 %;-;130;58,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;130;100,0 %;-;130;100,0 %;-
SPD;21;16,2 %;-;21;16,2 %;-
AfD;83;63,8 %;-;71;54,6 %;-
CDU;8;6,2 %;-;5;3,8 %;-
GRÜNE/B 90;2;1,5 %;-;4;3,1 %;-
DIE LINKE;3;2,3 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;8;6,2 %;-;5;3,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;5;3,8 %;-;3;2,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;18;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,5 %;-
WU;-;-;-;0;0,0 %;-
