Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;353;-;-;353;-;-
Wählende;180;51,0 %;-;180;51,0 %;-
Ungültige Stimmen;2;1,1 %;-;2;1,1 %;-
Gültige Stimmen;178;98,9 %;-;178;98,9 %;-
SPD;63;35,4 %;-;62;34,8 %;-
AfD;71;39,9 %;-;67;37,6 %;-
CDU;16;9,0 %;-;9;5,1 %;-
GRÜNE/B 90;4;2,2 %;-;4;2,2 %;-
DIE LINKE;15;8,4 %;-;5;2,8 %;-
BVB / FREIE WÄHLER;7;3,9 %;-;1;0,6 %;-
FDP;2;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;23;12,9 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
