Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;250;-;-;250;-;-
Wählende;141;56,4 %;-11;141;56,4 %;-11
Ungültige Stimmen;3;2,1 %;-02;2;1,4 %;-05
Gültige Stimmen;138;97,9 %;+02;139;98,6 %;+05
SPD;41;29,7 %;+43;42;30,2 %;+52
AfD;58;42,0 %;+140;54;38,8 %;+107
CDU;17;12,3 %;-96;11;7,9 %;-127
GRÜNE/B 90;2;1,4 %;-34;2;1,4 %;-34
DIE LINKE;6;4,3 %;-59;2;1,4 %;-62
BVB / FREIE WÄHLER;13;9,4 %;+22;7;5,0 %;-20
FDP;1;0,7 %;-15;1;0,7 %;-17
Tierschutzpartei;-;-;-;2;1,4 %;-08
Plus;-;-;-;1;0,7 %;-08
BSW;-;-;-;13;9,4 %;+94
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,7 %;+07
WU;-;-;-;3;2,2 %;+22
