Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;162;-;-;162;-;-
Wählende;101;62,3 %;-08;101;62,3 %;-08
Ungültige Stimmen;2;2,0 %;+09;1;1,0 %;-01
Gültige Stimmen;99;98,0 %;-09;100;99,0 %;+01
SPD;23;23,2 %;+52;20;20,0 %;+01
AfD;50;50,5 %;+150;47;47,0 %;+115
CDU;17;17,2 %;-83;15;15,0 %;-71
GRÜNE/B 90;1;1,0 %;-39;0;0,0 %;-30
DIE LINKE;0;0,0 %;-56;0;0,0 %;-54
BVB / FREIE WÄHLER;4;4,0 %;-09;5;5,0 %;+11
FDP;0;0,0 %;-56;0;0,0 %;-51
Tierschutzpartei;-;-;-;1;1,0 %;-20
Plus;0;0,0 %;00;0;0,0 %;-17
BSW;-;-;-;6;6,0 %;+60
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;4;4,0 %;+40;6;6,0 %;+60
WU;-;-;-;0;0,0 %;00
