Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;513;-;-;513;-;-
Wählende;229;44,6 %;-;229;44,6 %;-
Ungültige Stimmen;6;2,6 %;-;5;2,2 %;-
Gültige Stimmen;223;97,4 %;-;224;97,8 %;-
SPD;74;33,2 %;-;68;30,4 %;-
AfD;73;32,7 %;-;70;31,2 %;-
CDU;35;15,7 %;-;27;12,1 %;-
GRÜNE/B 90;7;3,1 %;-;7;3,1 %;-
DIE LINKE;9;4,0 %;-;5;2,2 %;-
BVB / FREIE WÄHLER;21;9,4 %;-;8;3,6 %;-
FDP;4;1,8 %;-;2;0,9 %;-
Tierschutzpartei;-;-;-;8;3,6 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;26;11,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,9 %;-
WU;-;-;-;0;0,0 %;-
