Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;519;-;-;519;-;-
Wählende;274;52,8 %;+84;274;52,8 %;+84
Ungültige Stimmen;6;2,2 %;+07;5;1,8 %;+05
Gültige Stimmen;268;97,8 %;-07;269;98,2 %;-05
SPD;116;43,3 %;+186;93;34,6 %;+89
AfD;106;39,6 %;+96;97;36,1 %;+67
CDU;25;9,3 %;-86;28;10,4 %;-35
GRÜNE/B 90;2;0,7 %;-64;9;3,3 %;-37
DIE LINKE;6;2,2 %;-79;4;1,5 %;-88
BVB / FREIE WÄHLER;9;3,4 %;-22;5;1,9 %;-20
FDP;4;1,5 %;-31;1;0,4 %;-52
Tierschutzpartei;-;-;-;2;0,7 %;-20
Plus;-;-;-;2;0,7 %;-06
BSW;-;-;-;25;9,3 %;+93
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,4 %;+04
DLW;-;-;-;1;0,4 %;+04
WU;-;-;-;1;0,4 %;+04
