Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.580;-;-;1.58;-;-
Wählende;847;53,6 %;-;847.0;53,6 %;-
Ungültige Stimmen;8;0,9 %;-;7.0;0,8 %;-
Gültige Stimmen;839;99,1 %;-;840.0;99,2 %;-
SPD;259;30,9 %;-;252.0;30,0 %;-
AfD;316;37,7 %;-;285.0;33,9 %;-
CDU;146;17,4 %;-;120.0;14,3 %;-
GRÜNE/B 90;14;1,7 %;-;29.0;3,5 %;-
DIE LINKE;23;2,7 %;-;17.0;2,0 %;-
BVB / FREIE WÄHLER;63;7,5 %;-;24.0;2,9 %;-
FDP;9;1,1 %;-;7.0;0,8 %;-
Tierschutzpartei;-;-;-;16.0;1,9 %;-
Plus;9;1,1 %;-;10.0;1,2 %;-
BSW;-;-;-;70.0;8,3 %;-
III. Weg;-;-;-;3.0;0,4 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;5.0;0,6 %;-
WU;-;-;-;1.0;0,1 %;-
