Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;57;-;-;57;-;-
Wählende;40;70,2 %;-;40;70,2 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;40;100,0 %;-;40;100,0 %;-
SPD;18;45,0 %;-;12;30,0 %;-
AfD;9;22,5 %;-;7;17,5 %;-
CDU;7;17,5 %;-;5;12,5 %;-
GRÜNE/B 90;2;5,0 %;-;6;15,0 %;-
DIE LINKE;2;5,0 %;-;1;2,5 %;-
BVB / FREIE WÄHLER;2;5,0 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;7,5 %;-
Plus;-;-;-;2;5,0 %;-
BSW;-;-;-;4;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
