Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;984;-;-;984;-;-
Wählende;555;56,4 %;+68;555;56,4 %;+68
Ungültige Stimmen;7;1,3 %;-03;4;0,7 %;-13
Gültige Stimmen;548;98,7 %;+03;551;99,3 %;+13
SPD;147;26,8 %;+92;138;25,0 %;+25
AfD;218;39,8 %;+200;205;37,2 %;+145
CDU;88;16,1 %;+51;70;12,7 %;-27
GRÜNE/B 90;8;1,5 %;-60;8;1,5 %;-61
DIE LINKE;13;2,4 %;-41;13;2,4 %;-58
BVB / FREIE WÄHLER;67;12,2 %;-227;28;5,1 %;-118
FDP;7;1,3 %;-09;4;0,7 %;-25
Tierschutzpartei;-;-;-;10;1,8 %;-12
Plus;-;-;-;3;0,5 %;-01
BSW;-;-;-;71;12,9 %;+129
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
