Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;551;-;-;551;-;-
Wählende;273;49,5 %;-;273;49,5 %;-
Ungültige Stimmen;3;1,1 %;-;1;0,4 %;-
Gültige Stimmen;270;98,9 %;-;272;99,6 %;-
SPD;93;34,4 %;-;88;32,4 %;-
AfD;106;39,3 %;-;108;39,7 %;-
CDU;28;10,4 %;-;22;8,1 %;-
GRÜNE/B 90;14;5,2 %;-;6;2,2 %;-
DIE LINKE;8;3,0 %;-;2;0,7 %;-
BVB / FREIE WÄHLER;18;6,7 %;-;7;2,6 %;-
FDP;3;1,1 %;-;3;1,1 %;-
Tierschutzpartei;-;-;-;7;2,6 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;27;9,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
