Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;131;-;-;131;-;-
Wählende;85;64,9 %;+87;85;64,9 %;+87
Ungültige Stimmen;0;0,0 %;-12;0;0,0 %;-05
Gültige Stimmen;85;100,0 %;+12;85;100,0 %;+05
SPD;22;25,9 %;+38;21;24,7 %;+07
AfD;43;50,6 %;+264;41;48,2 %;+254
CDU;7;8,2 %;-117;5;5,9 %;-120
GRÜNE/B 90;1;1,2 %;-89;4;4,7 %;-91
DIE LINKE;4;4,7 %;-116;3;3,5 %;-55
BVB / FREIE WÄHLER;3;3,5 %;+21;1;1,2 %;-05
FDP;0;0,0 %;-60;0;0,0 %;-83
Tierschutzpartei;-;-;-;0;0,0 %;-19
Plus;-;-;-;0;0,0 %;-05
BSW;-;-;-;9;10,6 %;+106
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;5;5,9 %;+59;1;1,2 %;+12
WU;-;-;-;0;0,0 %;00
