Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;980;-;-;980;-;-
Wählende;435;44,4 %;+79;435;44,4 %;+79
Ungültige Stimmen;3;0,7 %;-02;3;0,7 %;-01
Gültige Stimmen;432;99,3 %;+02;432;99,3 %;+01
SPD;100;23,1 %;-50;92;21,3 %;-67
AfD;193;44,7 %;+170;182;42,1 %;+127
CDU;97;22,5 %;+52;70;16,2 %;+04
GRÜNE/B 90;4;0,9 %;-33;4;0,9 %;-49
DIE LINKE;15;3,5 %;-58;11;2,5 %;-48
BVB / FREIE WÄHLER;22;5,1 %;-10;6;1,4 %;-20
FDP;1;0,2 %;-54;3;0,7 %;-52
Tierschutzpartei;-;-;-;4;0,9 %;-18
Plus;-;-;-;4;0,9 %;-04
BSW;-;-;-;54;12,5 %;+125
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,2 %;+02
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,2 %;+02
