Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;863;-;-;863;-;-
Wählende;304;35,2 %;-;304;35,2 %;-
Ungültige Stimmen;5;1,6 %;-;4;1,3 %;-
Gültige Stimmen;299;98,4 %;-;300;98,7 %;-
SPD;94;31,4 %;-;86;28,7 %;-
AfD;129;43,1 %;-;125;41,7 %;-
CDU;38;12,7 %;-;26;8,7 %;-
GRÜNE/B 90;0;0,0 %;-;2;0,7 %;-
DIE LINKE;20;6,7 %;-;8;2,7 %;-
BVB / FREIE WÄHLER;15;5,0 %;-;4;1,3 %;-
FDP;0;0,0 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;9;3,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;37;12,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;1,0 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
