Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.587;-;-;1.587;-;-
Ungültige Stimmen;8;0,5 %;-;4.0;0,3 %;-
Gültige Stimmen;1.579;99,5 %;-;1.583;99,7 %;-
SPD;563;35,7 %;-;577.0;36,4 %;-
AfD;320;20,3 %;-;287.0;18,1 %;-
CDU;279;17,7 %;-;230.0;14,5 %;-
GRÜNE/B 90;35;2,2 %;-;25.0;1,6 %;-
DIE LINKE;154;9,8 %;-;60.0;3,8 %;-
BVB / FREIE WÄHLER;94;6,0 %;-;47.0;3,0 %;-
FDP;21;1,3 %;-;19.0;1,2 %;-
Tierschutzpartei;64;4,1 %;-;41.0;2,6 %;-
Plus;-;-;-;15.0;0,9 %;-
BSW;-;-;-;257.0;16,2 %;-
III. Weg;-;-;-;3.0;0,2 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;49;3,1 %;-;19.0;1,2 %;-
WU;-;-;-;2.0;0,1 %;-
