Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;357;-;-;357;-;-
Wählende;221;61,9 %;+134;221;61,9 %;+134
Ungültige Stimmen;9;4,1 %;+27;6;2,7 %;+15
Gültige Stimmen;212;95,9 %;-27;215;97,3 %;-15
SPD;52;24,5 %;-12;44;20,5 %;-67
AfD;99;46,7 %;+185;88;40,9 %;+123
CDU;32;15,1 %;-44;21;9,8 %;-65
GRÜNE/B 90;1;0,5 %;-46;1;0,5 %;-43
DIE LINKE;-;-;-107;3;1,4 %;-86
BVB / FREIE WÄHLER;24;11,3 %;+38;2;0,9 %;-45
FDP;4;1,9 %;-15;3;1,4 %;-21
Tierschutzpartei;-;-;-;3;1,4 %;-14
Plus;-;-;-;0;0,0 %;-12
BSW;-;-;-;48;22,3 %;+223
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,9 %;+09
WU;-;-;-;0;0,0 %;00
