Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;936;-;-;936;-;-
Wählende;461;49,3 %;-;461;49,3 %;-
Ungültige Stimmen;7;1,5 %;-;5;1,1 %;-
Gültige Stimmen;454;98,5 %;-;456;98,9 %;-
SPD;122;26,9 %;-;116;25,4 %;-
AfD;227;50,0 %;-;211;46,3 %;-
CDU;56;12,3 %;-;28;6,1 %;-
GRÜNE/B 90;6;1,3 %;-;7;1,5 %;-
DIE LINKE;16;3,5 %;-;8;1,8 %;-
BVB / FREIE WÄHLER;16;3,5 %;-;5;1,1 %;-
FDP;7;1,5 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;12;2,6 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;61;13,4 %;-
III. Weg;-;-;-;3;0,7 %;-
DKP;4;0,9 %;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
