Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.122;-;-;1.122;-;-
Wählende;458;40,8 %;-;458.0;40,8 %;-
Ungültige Stimmen;7;1,5 %;-;7.0;1,5 %;-
Gültige Stimmen;451;98,5 %;-;451.0;98,5 %;-
SPD;141;31,3 %;-;120.0;26,6 %;-
AfD;188;41,7 %;-;173.0;38,4 %;-
CDU;50;11,1 %;-;38.0;8,4 %;-
GRÜNE/B 90;8;1,8 %;-;19.0;4,2 %;-
DIE LINKE;33;7,3 %;-;20.0;4,4 %;-
BVB / FREIE WÄHLER;25;5,5 %;-;21.0;4,7 %;-
FDP;3;0,7 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;8.0;1,8 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;45.0;10,0 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;3;0,7 %;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
