Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;953;-;-;953;-;-
Wählende;555;58,2 %;-;555;58,2 %;-
Ungültige Stimmen;3;0,5 %;-;0;0,0 %;-
Gültige Stimmen;552;99,5 %;-;555;100,0 %;-
SPD;135;24,5 %;-;138;24,9 %;-
AfD;193;35,0 %;-;200;36,0 %;-
CDU;170;30,8 %;-;82;14,8 %;-
GRÜNE/B 90;3;0,5 %;-;8;1,4 %;-
DIE LINKE;20;3,6 %;-;15;2,7 %;-
BVB / FREIE WÄHLER;25;4,5 %;-;8;1,4 %;-
FDP;6;1,1 %;-;7;1,3 %;-
Tierschutzpartei;-;-;-;10;1,8 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;78;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;3;0,5 %;-
WU;-;-;-;3;0,5 %;-
