Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;532;-;-;532;-;-
Ungültige Stimmen;7;1,3 %;-;2;0,4 %;-
Gültige Stimmen;525;98,7 %;-;530;99,6 %;-
SPD;210;40,0 %;-;192;36,2 %;-
AfD;70;13,3 %;-;66;12,5 %;-
CDU;128;24,4 %;-;106;20,0 %;-
GRÜNE/B 90;51;9,7 %;-;67;12,6 %;-
DIE LINKE;20;3,8 %;-;11;2,1 %;-
BVB / FREIE WÄHLER;31;5,9 %;-;11;2,1 %;-
FDP;15;2,9 %;-;8;1,5 %;-
Tierschutzpartei;-;-;-;12;2,3 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;52;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;0,8 %;-
WU;-;-;-;0;0,0 %;-
