Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.324;-;-;1.324;-;-
Wählende;709;53,5 %;-;709.0;53,5 %;-
Ungültige Stimmen;14;2,0 %;-;13.0;1,8 %;-
Gültige Stimmen;695;98,0 %;-;696.0;98,2 %;-
SPD;258;37,1 %;-;208.0;29,9 %;-
AfD;301;43,3 %;-;311.0;44,7 %;-
CDU;72;10,4 %;-;49.0;7,0 %;-
GRÜNE/B 90;6;0,9 %;-;8.0;1,1 %;-
DIE LINKE;21;3,0 %;-;11.0;1,6 %;-
BVB / FREIE WÄHLER;15;2,2 %;-;6.0;0,9 %;-
FDP;8;1,2 %;-;5.0;0,7 %;-
Tierschutzpartei;14;2,0 %;-;11.0;1,6 %;-
Plus;-;-;-;4.0;0,6 %;-
BSW;-;-;-;78.0;11,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,1 %;-
WU;-;-;-;4.0;0,6 %;-
