Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;672;-;-;672;-;-
Wählende;315;46,9 %;-;315;46,9 %;-
Ungültige Stimmen;7;2,2 %;-;3;1,0 %;-
Gültige Stimmen;308;97,8 %;-;312;99,0 %;-
SPD;73;23,7 %;-;63;20,2 %;-
AfD;157;51,0 %;-;134;42,9 %;-
CDU;29;9,4 %;-;21;6,7 %;-
GRÜNE/B 90;5;1,6 %;-;7;2,2 %;-
DIE LINKE;20;6,5 %;-;11;3,5 %;-
BVB / FREIE WÄHLER;15;4,9 %;-;7;2,2 %;-
FDP;9;2,9 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;8;2,6 %;-
Plus;-;-;-;10;3,2 %;-
BSW;-;-;-;46;14,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;1;0,3 %;-
