Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.119;-;-;1.119;-;-
Wählende;608;54,3 %;-;608;54,3 %;-
Ungültige Stimmen;7;1,2 %;-;7;1,2 %;-
Gültige Stimmen;601;98,8 %;-;601;98,8 %;-
SPD;255;42,4 %;-;226;37,6 %;-
AfD;91;15,1 %;-;96;16,0 %;-
CDU;135;22,5 %;-;115;19,1 %;-
GRÜNE/B 90;66;11,0 %;-;78;13,0 %;-
DIE LINKE;19;3,2 %;-;14;2,3 %;-
BVB / FREIE WÄHLER;15;2,5 %;-;3;0,5 %;-
FDP;13;2,2 %;-;4;0,7 %;-
Tierschutzpartei;-;-;-;8;1,3 %;-
Plus;7;1,2 %;-;8;1,3 %;-
BSW;-;-;-;45;7,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,3 %;-
EB Müller;0;0,0 %;-;-;-;-
