Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;585;-;-;585;-;-
Ungültige Stimmen;6;1,0 %;-;2;0,3 %;-
Gültige Stimmen;579;99,0 %;-;583;99,7 %;-
SPD;257;44,4 %;-;244;41,9 %;-
AfD;105;18,1 %;-;89;15,3 %;-
CDU;75;13,0 %;-;55;9,4 %;-
GRÜNE/B 90;12;2,1 %;-;17;2,9 %;-
DIE LINKE;44;7,6 %;-;30;5,1 %;-
BVB / FREIE WÄHLER;59;10,2 %;-;33;5,7 %;-
FDP;4;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;15;2,6 %;-
Plus;23;4,0 %;-;14;2,4 %;-
BSW;-;-;-;78;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;3;0,5 %;-
DLW;-;-;-;3;0,5 %;-
WU;-;-;-;2;0,3 %;-
