Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;154;-;-;154;-;-
Wählende;98;63,6 %;+74;98;63,6 %;+74
Ungültige Stimmen;2;2,0 %;+11;1;1,0 %;+00
Gültige Stimmen;96;98,0 %;-11;97;99,0 %;-00
SPD;21;21,9 %;-12;20;20,6 %;-21
AfD;50;52,1 %;+268;43;44,3 %;+167
CDU;19;19,8 %;-121;13;13,4 %;-116
GRÜNE/B 90;0;0,0 %;-33;1;1,0 %;-39
DIE LINKE;-;-;-95;2;2,1 %;-81
BVB / FREIE WÄHLER;5;5,2 %;-04;0;0,0 %;-46
FDP;1;1,0 %;-03;0;0,0 %;-23
Tierschutzpartei;-;-;-;3;3,1 %;+11
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;15;15,5 %;+155
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
