Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;12.919;-;-;12.919;-;-
Wählende;8.935;69,2 %;+116;8.935;69,2 %;+116
Ungültige Stimmen;164;1,8 %;+03;102.0;1,1 %;-03
Gültige Stimmen;8.771;98,2 %;-03;8.833;98,9 %;+03
SPD;2.436;27,8 %;+48;2.881;32,6 %;+41
AfD;2.670;30,4 %;+77;2.499;28,3 %;+45
CDU;2.148;24,5 %;-27;1.088;12,3 %;-56
GRÜNE/B 90;181;2,1 %;-43;164.0;1,9 %;-47
DIE LINKE;-;-;-90;241.0;2,7 %;-70
BVB / FREIE WÄHLER;1.260;14,4 %;+58;346.0;3,9 %;-15
FDP;76;0,9 %;-22;48.0;0,5 %;-30
Tierschutzpartei;-;-;-;194.0;2,2 %;-06
Plus;-;-;-;66.0;0,7 %;-06
BSW;-;-;-;1.222;13,8 %;+138
III. Weg;-;-;-;14.0;0,2 %;+02
DKP;-;-;-;15.0;0,2 %;+02
DLW;-;-;-;34.0;0,4 %;+04
WU;-;-;-;21.0;0,2 %;+02
