Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.692;-;-;1.692;-;-
Wählende;850;50,2 %;+117;850.0;50,2 %;+117
Ungültige Stimmen;21;2,5 %;+13;14.0;1,6 %;+05
Gültige Stimmen;829;97,5 %;-13;836.0;98,4 %;-05
SPD;229;27,6 %;-14;213.0;25,5 %;-17
AfD;403;48,6 %;+133;364.0;43,5 %;+87
CDU;95;11,5 %;+07;66.0;7,9 %;-38
GRÜNE/B 90;11;1,3 %;-45;18.0;2,2 %;-32
DIE LINKE;41;4,9 %;-32;27.0;3,2 %;-61
BVB / FREIE WÄHLER;47;5,7 %;-06;17.0;2,0 %;-34
FDP;3;0,4 %;-31;1.0;0,1 %;-32
Tierschutzpartei;-;-;-;10.0;1,2 %;-07
Plus;-;-;-;1.0;0,1 %;-08
BSW;-;-;-;115.0;13,8 %;+138
III. Weg;-;-;-;2.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;2.0;0,2 %;+02
WU;-;-;-;0.0;0,0 %;00
