Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;191;-;-;191;-;-
Wählende;114;59,7 %;+150;114;59,7 %;+150
Ungültige Stimmen;2;1,8 %;+07;3;2,6 %;+19
Gültige Stimmen;112;98,2 %;-07;111;97,4 %;-19
SPD;39;34,8 %;+66;29;26,1 %;-20
AfD;53;47,3 %;+127;47;42,3 %;+101
CDU;10;8,9 %;-30;10;9,0 %;-37
GRÜNE/B 90;0;0,0 %;-77;1;0,9 %;-64
DIE LINKE;2;1,8 %;-84;3;2,7 %;-69
BVB / FREIE WÄHLER;5;4,5 %;+04;2;1,8 %;-11
FDP;0;0,0 %;-33;0;0,0 %;-42
Tierschutzpartei;-;-;-;2;1,8 %;-03
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;11;9,9 %;+99
III. Weg;-;-;-;1;0,9 %;+09
DKP;-;-;-;0;0,0 %;00
DLW;3;2,7 %;+27;5;4,5 %;+45
WU;-;-;-;0;0,0 %;00
