Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;918;-;-;918;-;-
Wählende;449;48,9 %;-;449;48,9 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,4 %;-
Gültige Stimmen;445;99,1 %;-;447;99,6 %;-
SPD;179;40,2 %;-;137;30,6 %;-
AfD;223;50,1 %;-;214;47,9 %;-
CDU;20;4,5 %;-;24;5,4 %;-
GRÜNE/B 90;0;0,0 %;-;6;1,3 %;-
DIE LINKE;8;1,8 %;-;6;1,3 %;-
BVB / FREIE WÄHLER;13;2,9 %;-;8;1,8 %;-
FDP;1;0,2 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;4;0,9 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;38;8,5 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;-;-;-;2;0,4 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
Die PARTEI;1;0,2 %;-;-;-;-
