Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;972;-;-;972;-;-
Wählende;515;53,0 %;-;515;53,0 %;-
Ungültige Stimmen;6;1,2 %;-;5;1,0 %;-
Gültige Stimmen;509;98,8 %;-;510;99,0 %;-
SPD;252;49,5 %;-;163;32,0 %;-
AfD;122;24,0 %;-;109;21,4 %;-
CDU;67;13,2 %;-;50;9,8 %;-
GRÜNE/B 90;12;2,4 %;-;63;12,4 %;-
DIE LINKE;22;4,3 %;-;25;4,9 %;-
BVB / FREIE WÄHLER;15;2,9 %;-;11;2,2 %;-
FDP;7;1,4 %;-;4;0,8 %;-
Tierschutzpartei;-;-;-;6;1,2 %;-
Plus;12;2,4 %;-;8;1,6 %;-
BSW;-;-;-;65;12,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;5;1,0 %;-
WU;-;-;-;1;0,2 %;-
