Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.078;-;-;1.078;-;-
Wählende;556;51,6 %;-;556.0;51,6 %;-
Ungültige Stimmen;9;1,6 %;-;4.0;0,7 %;-
Gültige Stimmen;547;98,4 %;-;552.0;99,3 %;-
SPD;208;38,0 %;-;177.0;32,1 %;-
AfD;172;31,4 %;-;163.0;29,5 %;-
CDU;97;17,7 %;-;81.0;14,7 %;-
GRÜNE/B 90;6;1,1 %;-;28.0;5,1 %;-
DIE LINKE;6;1,1 %;-;7.0;1,3 %;-
BVB / FREIE WÄHLER;50;9,1 %;-;24.0;4,3 %;-
FDP;8;1,5 %;-;9.0;1,6 %;-
Tierschutzpartei;-;-;-;16.0;2,9 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;44.0;8,0 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
