Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;149;-;-;149;-;-
Wählende;99;66,4 %;-;99;66,4 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;98;99,0 %;-;98;99,0 %;-
SPD;29;29,6 %;-;25;25,5 %;-
AfD;40;40,8 %;-;40;40,8 %;-
CDU;18;18,4 %;-;15;15,3 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;9;9,2 %;-;7;7,1 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;0;0,0 %;-
FDP;1;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;9;9,2 %;-
III. Weg;0;0,0 %;-;1;1,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;1,0 %;-;-;-;-
