Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.485;-;-;1.485;-;-
Wählende;588;39,6 %;-;588.0;39,6 %;-
Ungültige Stimmen;28;4,8 %;-;19.0;3,2 %;-
Gültige Stimmen;560;95,2 %;-;569.0;96,8 %;-
SPD;229;40,9 %;-;207.0;36,4 %;-
AfD;202;36,1 %;-;166.0;29,2 %;-
CDU;41;7,3 %;-;35.0;6,2 %;-
GRÜNE/B 90;7;1,2 %;-;10.0;1,8 %;-
DIE LINKE;23;4,1 %;-;17.0;3,0 %;-
BVB / FREIE WÄHLER;36;6,4 %;-;26.0;4,6 %;-
FDP;5;0,9 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;19.0;3,3 %;-
Plus;17;3,0 %;-;4.0;0,7 %;-
BSW;-;-;-;81.0;14,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
