Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;157;-;-;157;-;-
Wählende;106;67,5 %;-;106;67,5 %;-
Ungültige Stimmen;2;1,9 %;-;2;1,9 %;-
Gültige Stimmen;104;98,1 %;-;104;98,1 %;-
SPD;23;22,1 %;-;21;20,2 %;-
AfD;60;57,7 %;-;53;51,0 %;-
CDU;12;11,5 %;-;12;11,5 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;1,9 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;3;2,9 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;2,9 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;10;9,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;3,8 %;-;4;3,8 %;-
WU;-;-;-;0;0,0 %;-
