Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;569;-;-;569;-;-
Wählende;298;52,4 %;+95;298;52,4 %;+95
Ungültige Stimmen;1;0,3 %;-12;0;0,0 %;-12
Gültige Stimmen;297;99,7 %;+12;298;100,0 %;+12
SPD;83;27,9 %;-18;77;25,8 %;-14
AfD;147;49,5 %;+170;126;42,3 %;+111
CDU;28;9,4 %;-88;21;7,0 %;-135
GRÜNE/B 90;3;1,0 %;-18;6;2,0 %;-11
DIE LINKE;14;4,7 %;-60;6;2,0 %;-75
BVB / FREIE WÄHLER;19;6,4 %;+52;4;1,3 %;-02
FDP;3;1,0 %;-22;1;0,3 %;-36
Tierschutzpartei;-;-;-;4;1,3 %;-06
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;48;16,1 %;+161
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;4;1,3 %;+13
WU;-;-;-;0;0,0 %;00
