Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.251;-;-;1.251;-;-
Wählende;540;43,2 %;-;540.0;43,2 %;-
Ungültige Stimmen;3;0,6 %;-;5.0;0,9 %;-
Gültige Stimmen;537;99,4 %;-;535.0;99,1 %;-
SPD;255;47,5 %;-;211.0;39,4 %;-
AfD;111;20,7 %;-;109.0;20,4 %;-
CDU;89;16,6 %;-;82.0;15,3 %;-
GRÜNE/B 90;33;6,1 %;-;49.0;9,2 %;-
DIE LINKE;9;1,7 %;-;16.0;3,0 %;-
BVB / FREIE WÄHLER;17;3,2 %;-;7.0;1,3 %;-
FDP;19;3,5 %;-;12.0;2,2 %;-
Tierschutzpartei;-;-;-;11.0;2,1 %;-
Plus;4;0,7 %;-;3.0;0,6 %;-
BSW;-;-;-;33.0;6,2 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
