Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;89;-;-;89;-;-
Wählende;61;68,5 %;+102;61;68,5 %;+102
Ungültige Stimmen;3;4,9 %;+38;2;3,3 %;+27
Gültige Stimmen;58;95,1 %;-38;59;96,7 %;-27
SPD;18;31,0 %;+32;14;23,7 %;-61
AfD;20;34,5 %;+53;18;30,5 %;+20
CDU;12;20,7 %;+07;12;20,3 %;+15
GRÜNE/B 90;0;0,0 %;-62;1;1,7 %;-50
DIE LINKE;2;3,4 %;-79;2;3,4 %;-66
BVB / FREIE WÄHLER;2;3,4 %;-03;2;3,4 %;+15
FDP;1;1,7 %;+01;0;0,0 %;-30
Tierschutzpartei;-;-;-;0;0,0 %;-05
Plus;1;1,7 %;+17;1;1,7 %;+09
BSW;-;-;-;9;15,3 %;+153
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Mießner;2;3,4 %;+34;-;-;-
