Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.583;-;-;1.583;-;-
Wählende;985;62,2 %;+59;985;62,2 %;+59
Ungültige Stimmen;17;1,7 %;-02;9;0,9 %;-02
Gültige Stimmen;968;98,3 %;+02;976;99,1 %;+02
SPD;260;26,9 %;+20;239;24,5 %;-06
AfD;479;49,5 %;+98;452;46,3 %;+57
CDU;135;13,9 %;-18;85;8,7 %;-39
GRÜNE/B 90;4;0,4 %;-16;9;0,9 %;-12
DIE LINKE;27;2,8 %;-68;14;1,4 %;-62
BVB / FREIE WÄHLER;38;3,9 %;+14;9;0,9 %;-21
FDP;18;1,9 %;-23;7;0,7 %;-46
Tierschutzpartei;-;-;-;19;1,9 %;-05
Plus;-;-;-;1;0,1 %;-11
BSW;-;-;-;129;13,2 %;+132
III. Weg;-;-;-;1;0,1 %;+01
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;5;0,5 %;+05
WU;-;-;-;6;0,6 %;+06
EB Hoffmann;7;0,7 %;-06;-;-;-
