Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;347;-;-;347;-;-
Wählende;234;67,4 %;-;234;67,4 %;-
Ungültige Stimmen;3;1,3 %;-;1;0,4 %;-
Gültige Stimmen;231;98,7 %;-;233;99,6 %;-
SPD;66;28,6 %;-;55;23,6 %;-
AfD;100;43,3 %;-;96;41,2 %;-
CDU;22;9,5 %;-;16;6,9 %;-
GRÜNE/B 90;6;2,6 %;-;6;2,6 %;-
DIE LINKE;9;3,9 %;-;10;4,3 %;-
BVB / FREIE WÄHLER;26;11,3 %;-;10;4,3 %;-
FDP;2;0,9 %;-;2;0,9 %;-
Tierschutzpartei;-;-;-;8;3,4 %;-
Plus;-;-;-;3;1,3 %;-
BSW;-;-;-;23;9,9 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,9 %;-
WU;-;-;-;1;0,4 %;-
