Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;182;-;-;182;-;-
Wählende;124;68,1 %;-;124;68,1 %;-
Ungültige Stimmen;1;0,8 %;-;0;0,0 %;-
Gültige Stimmen;123;99,2 %;-;124;100,0 %;-
SPD;33;26,8 %;-;30;24,2 %;-
AfD;70;56,9 %;-;63;50,8 %;-
CDU;6;4,9 %;-;6;4,8 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;5;4,1 %;-;4;3,2 %;-
BVB / FREIE WÄHLER;9;7,3 %;-;0;0,0 %;-
FDP;0;0,0 %;-;2;1,6 %;-
Tierschutzpartei;-;-;-;3;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;15;12,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
