Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;112;-;-;112;-;-
Wählende;69;61,6 %;-;69;61,6 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;69;100,0 %;-;69;100,0 %;-
SPD;17;24,6 %;-;16;23,2 %;-
AfD;39;56,5 %;-;35;50,7 %;-
CDU;8;11,6 %;-;7;10,1 %;-
GRÜNE/B 90;1;1,4 %;-;1;1,4 %;-
DIE LINKE;1;1,4 %;-;1;1,4 %;-
BVB / FREIE WÄHLER;2;2,9 %;-;0;0,0 %;-
FDP;1;1,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;9;13,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
