Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;9.015;-;-;9.015;-;-
Wählende;6.713;74,5 %;+122;6.713;74,5 %;+122
Ungültige Stimmen;103;1,5 %;-04;62;0,9 %;-08
Gültige Stimmen;6.610;98,5 %;+04;6.651;99,1 %;+08
SPD;1.861;28,2 %;+69;1.830;27,5 %;+31
AfD;2.364;35,8 %;+120;2.151;32,3 %;+76
CDU;945;14,3 %;-24;760;11,4 %;-44
GRÜNE/B 90;113;1,7 %;-61;152;2,3 %;-51
DIE LINKE;587;8,9 %;-64;270;4,1 %;-96
BVB / FREIE WÄHLER;575;8,7 %;-33;193;2,9 %;-43
FDP;131;2,0 %;-11;45;0,7 %;-27
Tierschutzpartei;-;-;-;119;1,8 %;-04
Plus;-;-;-;33;0,5 %;-05
BSW;-;-;-;1.024;15,4 %;+154
III. Weg;-;-;-;7;0,1 %;+01
DKP;-;-;-;5;0,1 %;+01
DLW;-;-;-;40;0,6 %;+06
WU;-;-;-;22;0,3 %;+03
dieBasis;34;0,5 %;+05;-;-;-
