Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;830;-;-;830;-;-
Wählende;434;52,3 %;-;434;52,3 %;-
Ungültige Stimmen;7;1,6 %;-;5;1,2 %;-
Gültige Stimmen;427;98,4 %;-;429;98,8 %;-
SPD;118;27,6 %;-;104;24,2 %;-
AfD;215;50,4 %;-;200;46,6 %;-
CDU;52;12,2 %;-;29;6,8 %;-
GRÜNE/B 90;3;0,7 %;-;11;2,6 %;-
DIE LINKE;12;2,8 %;-;4;0,9 %;-
BVB / FREIE WÄHLER;21;4,9 %;-;9;2,1 %;-
FDP;2;0,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;10;2,3 %;-
Plus;4;0,9 %;-;1;0,2 %;-
BSW;-;-;-;52;12,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;2;0,5 %;-
