Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;573;-;-;573;-;-
Wählende;346;60,4 %;-;346;60,4 %;-
Ungültige Stimmen;9;2,6 %;-;6;1,7 %;-
Gültige Stimmen;337;97,4 %;-;340;98,3 %;-
SPD;83;24,6 %;-;80;23,5 %;-
AfD;165;49,0 %;-;162;47,6 %;-
CDU;32;9,5 %;-;19;5,6 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,3 %;-
DIE LINKE;17;5,0 %;-;6;1,8 %;-
BVB / FREIE WÄHLER;27;8,0 %;-;8;2,4 %;-
FDP;4;1,2 %;-;4;1,2 %;-
Tierschutzpartei;-;-;-;8;2,4 %;-
Plus;3;0,9 %;-;3;0,9 %;-
BSW;-;-;-;47;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,6 %;-
EB Gliese;6;1,8 %;-;-;-;-
