Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;77;-;-;77;-;-
Wählende;43;55,8 %;+17;43;55,8 %;+17
Ungültige Stimmen;1;2,3 %;+05;1;2,3 %;+07
Gültige Stimmen;42;97,7 %;-05;42;97,7 %;-07
SPD;6;14,3 %;-109;9;21,4 %;-60
AfD;22;52,4 %;+218;22;52,4 %;+214
CDU;4;9,5 %;-66;0;0,0 %;-141
GRÜNE/B 90;0;0,0 %;-53;0;0,0 %;-51
DIE LINKE;1;2,4 %;-79;1;2,4 %;-70
BVB / FREIE WÄHLER;9;21,4 %;+155;4;9,5 %;+40
FDP;0;0,0 %;-35;0;0,0 %;-36
Tierschutzpartei;-;-;-;0;0,0 %;-27
Plus;-;-;-;1;2,4 %;+12
BSW;-;-;-;5;11,9 %;+119
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;00;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
