Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;767;-;-;767;-;-
Wählende;413;53,8 %;-;413;53,8 %;-
Ungültige Stimmen;5;1,2 %;-;1;0,2 %;-
Gültige Stimmen;408;98,8 %;-;412;99,8 %;-
SPD;185;45,3 %;-;173;42,0 %;-
AfD;95;23,3 %;-;97;23,5 %;-
CDU;76;18,6 %;-;60;14,6 %;-
GRÜNE/B 90;10;2,5 %;-;14;3,4 %;-
DIE LINKE;22;5,4 %;-;11;2,7 %;-
BVB / FREIE WÄHLER;18;4,4 %;-;4;1,0 %;-
FDP;2;0,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;9;2,2 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;40;9,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
