Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;226;-;-;226;-;-
Wählende;142;62,8 %;-;142;62,8 %;-
Ungültige Stimmen;2;1,4 %;-;0;0,0 %;-
Gültige Stimmen;140;98,6 %;-;142;100,0 %;-
SPD;24;17,1 %;-;27;19,0 %;-
AfD;61;43,6 %;-;60;42,3 %;-
CDU;40;28,6 %;-;31;21,8 %;-
GRÜNE/B 90;1;0,7 %;-;1;0,7 %;-
DIE LINKE;7;5,0 %;-;5;3,5 %;-
BVB / FREIE WÄHLER;6;4,3 %;-;1;0,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;9,9 %;-
III. Weg;1;0,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
