Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.229;-;-;1.229;-;-
Wählende;530;43,1 %;-;530.0;43,1 %;-
Ungültige Stimmen;5;0,9 %;-;5.0;0,9 %;-
Gültige Stimmen;525;99,1 %;-;525.0;99,1 %;-
SPD;270;51,4 %;-;250.0;47,6 %;-
AfD;120;22,9 %;-;113.0;21,5 %;-
CDU;78;14,9 %;-;55.0;10,5 %;-
GRÜNE/B 90;6;1,1 %;-;7.0;1,3 %;-
DIE LINKE;27;5,1 %;-;11.0;2,1 %;-
BVB / FREIE WÄHLER;22;4,2 %;-;10.0;1,9 %;-
FDP;1;0,2 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;68.0;13,0 %;-
III. Weg;1;0,2 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
