Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;237;-;-;237;-;-
Wählende;113;47,7 %;-;113;47,7 %;-
Ungültige Stimmen;2;1,8 %;-;2;1,8 %;-
Gültige Stimmen;111;98,2 %;-;111;98,2 %;-
SPD;32;28,8 %;-;29;26,1 %;-
AfD;46;41,4 %;-;40;36,0 %;-
CDU;13;11,7 %;-;12;10,8 %;-
GRÜNE/B 90;5;4,5 %;-;5;4,5 %;-
DIE LINKE;2;1,8 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;8;7,2 %;-;2;1,8 %;-
FDP;1;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;3,6 %;-
Plus;-;-;-;2;1,8 %;-
BSW;-;-;-;12;10,8 %;-
III. Weg;-;-;-;1;0,9 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;3,6 %;-;3;2,7 %;-
WU;-;-;-;0;0,0 %;-
