Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.135;-;-;1.135;-;-
Wählende;549;48,4 %;-;549.0;48,4 %;-
Ungültige Stimmen;0;0,0 %;-;1.0;0,2 %;-
Gültige Stimmen;549;100,0 %;-;548.0;99,8 %;-
SPD;187;34,1 %;-;163.0;29,7 %;-
AfD;217;39,5 %;-;206.0;37,6 %;-
CDU;67;12,2 %;-;55.0;10,0 %;-
GRÜNE/B 90;10;1,8 %;-;18.0;3,3 %;-
DIE LINKE;24;4,4 %;-;14.0;2,6 %;-
BVB / FREIE WÄHLER;32;5,8 %;-;17.0;3,1 %;-
FDP;12;2,2 %;-;7.0;1,3 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;47.0;8,6 %;-
III. Weg;-;-;-;3.0;0,5 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,7 %;-
WU;-;-;-;2.0;0,4 %;-
