Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;128;-;-;128;-;-
Wählende;106;82,8 %;-;106;82,8 %;-
Ungültige Stimmen;9;8,5 %;-;3;2,8 %;-
Gültige Stimmen;97;91,5 %;-;103;97,2 %;-
SPD;25;25,8 %;-;23;22,3 %;-
AfD;36;37,1 %;-;39;37,9 %;-
CDU;16;16,5 %;-;10;9,7 %;-
GRÜNE/B 90;3;3,1 %;-;2;1,9 %;-
DIE LINKE;2;2,1 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;13;13,4 %;-;9;8,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;15;14,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;2,1 %;-;2;1,9 %;-
WU;-;-;-;1;1,0 %;-
