Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.627;-;-;4.627;-;-
Wählende;3.194;69,0 %;+114;3.194;69,0 %;+114
Ungültige Stimmen;62;1,9 %;-22;33.0;1,0 %;-05
Gültige Stimmen;3.132;98,1 %;+22;3.161;99,0 %;+05
SPD;927;29,6 %;+23;866.0;27,4 %;+02
AfD;1.358;43,4 %;+434;1.282;40,6 %;+78
CDU;465;14,8 %;-51;316.0;10,0 %;-55
GRÜNE/B 90;39;1,2 %;-14;42.0;1,3 %;-21
DIE LINKE;129;4,1 %;-69;63.0;2,0 %;-71
BVB / FREIE WÄHLER;166;5,3 %;-18;49.0;1,6 %;-24
FDP;34;1,1 %;-45;19.0;0,6 %;-39
Tierschutzpartei;-;-;-;57.0;1,8 %;-03
Plus;-;-;-;21.0;0,7 %;-04
BSW;-;-;-;421.0;13,3 %;+133
III. Weg;-;-;-;6.0;0,2 %;+02
DKP;14;0,4 %;+04;5.0;0,2 %;+02
DLW;-;-;-;9.0;0,3 %;+03
WU;-;-;-;5.0;0,2 %;+02
